name,Negative_0705,Negative_0805,Negative_1305,Negative_2504,Negative3_0605,NegativeSab_0905,Negcontrole_librrun,PEDI00208_Rand,PEDI00209_Rand,PEDI00210_Rand,PEDI00211_Rand,PEDI00212_Rand,PEDI00213_Rand,PEDI00214_Rand,PEDI00216_Rand,PEDI00217_Rand,PEDI00218_Rand,PEDI00221_Rand,PEDI00232_Rand,PEDI00237_Rand,PEDI00238_Rand,PEDI00239_Rand,PEDI00240_Rand,PEDI00241_Rand,PEDI00242_Rand,PEDI00243_Rand,PEDI00244_Rand,PEDI00245_Rand,PEDI00246_Rand,PEDI00247_Rand,PEDI00248_Rand,PEDI00249_Rand,PEDI00250_Rand,PEDI00251_Rand,PEDI00252_Rand,PEDI00257_Rand,PEDI00261_Rand,PEDI00264_Rand,PEDI00268_Rand,PEDI00270_Rand,PEDI01152_Rand,PEDI01153_Rand,PEDI01154_Rand,PEDI01160_Rand,PEDI01161_Rand,PEDI01162_Rand,PEDI01163_Rand,PEDI01164_Rand,PEDI01165_Rand,PEDI01167_Rand,PEDI01169_Rand,PEDI01172_Rand,PEDI01174_Rand,PEDI01178_Rand,PEDI01181_Rand,PEDI01183_Rand,PEDI01184_Rand,PEDI01185_Rand,PEDI01187_Rand,PEDI01189_Rand,PEDI01192_Rand,PEDI01193_Rand,PEDI01195_Rand,PEDI01196_Rand,PEDI01197_Rand,PEDI01198_Rand,PEDI01199_Rand,PEDI01200_Rand,PEDI01201_Rand,PEDI01202_Rand,PEDI01203_Rand,PEDI01204_Rand,PEDI01206_Rand,PEDI01207_Rand,PEDI01208_Rand,PEDI01209_Rand,PEDI01210_Rand,PEDI01212_Rand,PEDI01213_Rand,PEDI01214_Rand,PEDI01215_Rand,PEDI01216_Rand,PEDI02946_Rand,PEDI02947_Rand,PEDI02949_Rand,PEDI02951_Rand,PEDI02958_Rand,PEDI02963_Rand,PEDI02964_Rand,PEDI02966_Rand,PEDI02991_Rand,PEDI02994_Rand,PEDI02995_Rand,PEDI02999_Rand,PEDI03000_Rand,Positive_1305
CAG-590,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,9111,0,0,0,0,0,0,0,82,0,0,10,15,226,0,0,0,214,0,0,7299,0,502,0,366,0,718,0,0,18,0,0,1402,48,0,0,21,21,0,0,0,12,0,253,0,0,0,0,0,19,0,0,0,0,0,0,0,17,0,0,28,0,10,0,0,286,0,0,0,0,0,11,0,0,13,0,0,72,0,2838
Sedimentibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,9038,0,0,0,0,11,0,0,0,14,0,0,7033,0,30,0,28,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,0,0,822,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,532
Timonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,28,0,0,0,0,10,0,0,34,51,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,0
CAG-451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,22,0,33,0,37,0,0,11,0,0,0,19,0,0,0,0,0,0,0,0,0,1150,0,11,158,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,0,0,0,0,383
Flavobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,52,0,0,0,0,22,0,0,0,13,0,0,0,0,0,0,18,0,25,0,0,0,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
UMGS1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella,0,0,0,0,0,0,0,0,634,0,49,741,0,0,731,16,3546,23,0,55,0,0,513,0,22171353,11,0,165,9967,199,0,27,63,57,21529,0,582,0,1817,17,52178,19,597,49936,56,14617,0,23,129886,4396,0,0,193,32,0,0,0,66,0,3027,17,58297,24,42,0,168,0,30771,180,52,0,111,72,0,0,0,114,0,1468,122,59,22974,0,0,31,18,503,14,0,0,0,23,431,166454,0,87
UBA7182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82684,16,0,0,0,0,0,0,25,0,0,0,61,1463,0,0,0,112,0,0,11636,0,3156,20,2989,44,3588,0,68,72,51,0,32661,0,0,0,34,146,0,0,0,32,0,718,0,0,16,16,0,136,15,0,0,195,0,0,202,212,0,0,155,0,349,35,0,1682,18,0,0,0,0,0,0,0,72,0,100,63,0,28111
UBA5446,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1433,0,0,0,0,0,0,0,50,0,0,0,13,53,0,0,0,105,0,0,1899,0,648,12,616,0,467,13,10,38,0,0,400,1148,0,0,14,30,0,0,0,15,0,188,0,25,0,10,0,0,0,0,0,0,0,15,0,0,0,0,14,0,11,0,0,3451,0,0,0,0,16,0,0,0,0,0,0,41,0,1246
SFDB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,168,0,30,0,29,0,83,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,450
CAG-272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,172,0,145,0,123,0,26,0,0,0,0,0,38,40,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,973
CAG-273,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,258,0,0,0,0,0,0,0,23,0,0,0,0,31,0,0,0,84,0,0,310,0,142,0,79,0,70,0,0,0,0,0,112,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,10,0,0,21,0,0,25,0,49
CAG-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24128,0,0,0,0,0,0,0,2329,0,0,0,12,612,0,0,0,94,0,0,13526,0,1994,0,3353,16,22679,0,0,1953,0,0,3069,103,0,0,21,124,0,0,0,56,0,4865,0,16,12,10,0,116,0,300,0,0,0,13,0,0,0,0,57,0,37,14,28,1400,0,0,0,0,12,0,0,0,114,0,33,52,0,7522
An172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,80,0,39,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,655
CAG-170,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,7130,0,0,0,0,0,0,0,496,0,0,0,0,1039,0,0,0,72,0,0,4512,0,1209,0,1135,72,4255,0,11,35,0,0,2203,930,0,0,20,396,0,0,0,19,0,498,0,0,11,0,0,118,0,0,0,10,0,15,0,11,0,0,29,0,25,15,0,828,0,0,0,0,0,46,0,0,35,0,16,42,0,10808
CAG-177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17990,0,0,0,0,0,0,0,16,0,0,0,0,17377,0,0,0,78,14,0,1590,0,793,0,258,50,116,0,0,353,0,0,194,355,0,0,16,265,0,0,0,0,0,33,0,209,0,11,0,13,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,569,0,0,0,0,0,0,0,0,281,0,0,0,0,789
CAG-279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137033,0,0,0,0,0,0,0,13,0,0,0,11,583,0,0,0,175,54,0,22837,0,7589,16,16162,23,72620,0,25,14379,70,0,49907,92,0,0,97,34,0,0,0,72,0,2259,0,151,32,0,0,241,0,965,0,95,0,481,16,24,0,0,38,30,71,38,123,2618,0,0,0,0,28,0,0,0,95,0,0,169,0,3142
Massilistercora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,107753,0,0,0,30,33,0,0,0,18,0,0,864,0,519,0,155,0,77,0,0,0,0,0,279,20,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,42,0,731
Pygmaiobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,58,0,43,0,12,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Barnesiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22502,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,85,24,0,3092,0,328,0,3363,0,1013,0,0,2032,0,0,1410,373,0,0,0,46,0,0,0,86,0,1565,0,33,26,0,0,0,0,2888,0,76,0,12,0,26,0,0,51,0,25,0,58,873,0,0,0,0,17,40,0,0,11,0,0,36,0,96810
Bacillus_BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,777,0,0,0,0,11,0,0,0,0,0,0,310,0,0,0,51,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,45,0,0
Bacillus_BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83971,0,0,0,0,0,0,0,0,23,0,0,932,0,0,0,28,0,20,0,0,41,0,0,0,0,0,0,20,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,19,0,0
Bacillus_BN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,147,0,0,0,10,0,0,0,0,84,0,0,73,0,10,0,62,0,14,29,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAAEEV01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17
Olsenella_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,34,0,495,0,0,0,14,0,86,0,0,682,0,0,34,198,0,0,21,0,0,0,0,10,0,32,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,58,0,0,0,0,25,0,0,0,0,0,0,164,0,46
Aneurinibacillus,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,11,0,0,510,0,0,0,25,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,15,0,41,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMGS1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1415,0,47,0,54,0,12,0,0,0,0,0,29,275,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,100
UMGS1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,43,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
CAG-1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,18,0,0,0,0,0,25,0,0,12,0,0,16,101,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,24,0,0,3881,0,0,0,0,0,17,0,0,0,0,0,22,188,0,0,0,0,0,0,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43171
Kurthia,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,21,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,80,0,0,145,0,26,0,47,0,27,0,0,0,0,0,25,137,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,15,0,18
Terrisporobacter,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2528,0,0,0,0,0,0,0,21,0,0,0,11,173,0,0,0,146,0,0,1840,0,183,0,5510,0,179,0,13,32,0,0,144,0,0,0,50,55,0,0,0,34,0,1007,0,12,226,0,0,33,0,148,0,26,0,0,0,29,0,0,46,0,29,11,56,144,0,0,0,0,12,41,0,0,31,0,0,47,0,2067
UMGS882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3436,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,0,279,0,158,0,322,0,129,0,0,0,0,0,47,19,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243
CAG-180,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,3354,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,39,0,0,1633,0,64,0,434,0,403,0,0,0,401,0,74,467,0,0,0,3146,0,11,0,0,0,10757,0,16,0,0,0,128,43,0,0,16,0,0,0,0,0,0,27,0,12,61,0,33,0,0,0,0,0,0,0,0,19,0,0,14,0,309
Anaerofustis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,40,0,0,0,11,180,0,0,0,39,0,0,574,0,19,0,732,0,51,0,0,0,0,0,157,49,0,0,20,0,0,0,0,19,0,52,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
UMGS1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,25,0,0,0,0,20,199,0,358,0,0,109,0,0,0,0,0,0,0,0,0,0,0,25,0,278,0,0,0,0,0,0,0,4148,11,0,0,0,0,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,94,0,357
CACZQA01,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,52,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,22,0,32,0,0,10,0,0,22,527,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,59
HGM11501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,19,0,0,254,0,0,0,35,0,80,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,10,0,0,0,0,254
Methanobrevibacter_A,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,313,0,0,0,0,0,0,0,41,0,0,0,0,493,0,0,0,87,19,0,1599,0,94,12,467,0,453,28,0,6349,0,0,2850,67,0,0,19,16,0,11,0,14,0,283,0,26,0,0,0,0,0,803,0,13,0,0,0,0,0,0,0,0,17,0,0,41,0,0,0,0,0,0,0,0,0,0,13,44,0,435
HGM11507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,13,0,0,34860,0,305,0,95,0,286,0,0,28,0,0,117,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,14,0,21,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,653
Turicibacter,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,333,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,61,0,0,219,0,17,0,54,0,252,0,0,64,0,0,110,98,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,28,0,0,13,0,0,0,0,0,0,0,0,0,0,0,20,0,1107
CAG-776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0,575,0,0,0,12,18,0,0,0,34,0,0,121,0,572,0,189,0,85,0,0,0,0,0,98,88,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,13,0,0,0,0,506
Anaerocolumna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,10,0,0,0,0,43,0,0,0,42,0,0,139,0,0,0,64,0,17,0,0,31,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,16,0,0,0,0,37
Muricomes,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,10043,15,0,0,0,0,0,0,316,0,0,20,232,664,16,0,0,281,0,20,139342,0,9914,132,4686,12,4448,0,0,338,32,0,6338,51,0,0,89,125,0,0,20,70,0,549,0,143,0,63,0,29,0,0,0,43,0,0,16,29,0,0,112,0,41,0,70,4158,21,12,15,0,53,70,0,0,11,0,102,419,0,4827
1XD42-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9134,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,389,0,349,0,109,0,138,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,22,0,1251
UBA2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,10,0,0,0,0,86,0,20,0,20,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Escherichia,0,16,0,0,0,28,71,130,1062,3113,3984,718,629,42,7743,583,382018,46,0,0,345,0,288,370,292383,331,486,185,74796,33082,488,43,0,211,149543,61,128340,339,166562,4681,821313,2718,2795,1009847,373,2409971,31,281,3204300,1747,30,750,758,2155,0,14,14,9475,816,398838,613,496094,249,20388,47,648,371,2206060,5701,3466,0,22471,7419,1777,447,0,5094,514,52,91,11319,743030,0,248,876,1065,1039,0,0,58,32,123,1091,4720,14,17
UBA5026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,68,0,0,149,0,0,0,37,0,50,0,0,20,0,0,23,518,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,209
Elizabethkingia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,16,15,0,12,0,0,0,24,0,10,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10
UMGS2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,38,0,0,34,0,616,0,939,0,419,0,0,0,0,0,183,121,0,0,0,0,0,0,0,27,0,373,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,16,0,0,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Butyricicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,2129,0,0,0,0,40,0,0,0,45,0,0,2476,0,4123,24,24347,0,367,10,0,0,0,0,563,183,0,0,41,15,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,128,0,0,15,0,0,0,0,0,0,0,0,26,0,1618
Neobittarella,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3798,15,0,0,0,0,0,0,108,0,0,0,0,10,0,0,0,174,0,0,392,0,41,42,19982,0,35045,0,0,13750,0,0,5340,1143,0,0,153,62,0,0,0,0,0,30053,0,0,0,18,0,11,0,154,0,0,0,13,0,0,0,0,26,0,34,0,15,70,0,0,10,0,344,10,0,0,0,0,48,10,0,2272
Turicimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,37,0,897,0,0,0,352,0,0,0,0,0,187,586,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,161
Dermabacter,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,18,0,15,0,20,231,0,0,18,0,0,0,0,30,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,19,0,0,0,27,0,14,0,0
HGM13862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,38,0,0,0,15,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Succiniclasticum,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,352,0,0,0,0,0,0,0,118,0,0,0,0,194,0,0,0,78,0,0,82,0,33,0,166,0,158,0,16,12,0,0,260,908,0,0,21,0,0,0,0,29,0,67,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,11,0,0,0,15,56,0,0,0,0,0,0,0,0,90,0,14,17,0,131
Pradoshia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,15,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
Succinatimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lacrimispora,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1374,0,0,0,0,0,0,0,5314,0,0,0,242,642,0,0,0,26,0,0,4959,0,668,14,148,0,438,0,0,0,0,0,685,71,0,0,0,13,0,0,0,38,0,84,0,10,0,0,0,11,0,0,0,17,0,0,0,0,0,0,48,0,14,0,0,347,0,0,0,0,0,0,0,0,0,0,0,51,0,19174
Paramuribaculum,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2625,0,0,0,0,0,0,0,34,0,0,10,0,78,0,0,0,102,17,0,2120,0,1712,0,6739,0,1241,0,25,2956,0,0,2020,756,0,0,55,13,0,0,0,318,0,1064,0,82,14,0,0,0,0,444,0,23,0,0,0,12,0,0,20,0,49,0,11,146,11,0,0,0,0,0,0,0,0,0,0,54,0,968
Agathobaculum,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,60341,12,0,0,0,0,0,0,5753,0,0,0,14,1252,0,0,0,161,132,0,8672,0,13188,17,41926,37,9049,97,13,399,107,0,19672,1458,0,0,453,85,0,0,0,42,17,729,0,64,35,75,0,159,12,246,0,49,0,142,146,232,0,0,135,0,670,51,39,22642,0,0,12,0,507,17,0,0,28,0,0,39,0,38820
Nitratidesulfovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,880,0,11,0,21,0,31,25,0,31,0,0,114,754,0,0,0,0,0,0,0,0,0,54,0,26,11,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,42
HGM11417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,26,0,31,0,20,0,0,0,0,0,26,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutterella,0,0,0,0,0,0,0,0,0,0,19,219,0,36,0,0,17673,23,0,0,11,0,0,444,353,84,0,445,11,29,0,49,0,42,26,0,277,96,475,344,66708,95,29750,96,221,24,958,0,281,15883,37,0,14,145,0,0,13,7179,195,67338,54,0,38,1067,23,12,0,14,0,2616,0,2921,1070,478,0,41,643,14,1165,10,337,149,29,12,342,0,715,29,0,0,124,0,58,141,0,87662
